sample_id,paired_case_id,split,category,candidate_id,truth_topology_id,case_seed,main_length_scale,parameter_domain_truth,parameter_vector_hash,noiseless_cfr_hash,observation_hash
r73_development_medium_lower_ood_C024_R01,development_C024_R01,development,medium_lower_ood,R21C_024,R21C_024,498197025,0.75,out_of_parameter_domain,930e27d89da46bc3af7d522a4022ec7e4ebb08b24fc2f8a76a21cce51d6be3ca,ebe324f522f1019a641c16990e1b4df6807c648250e5014f2a9e993a2dba68bc,724aead5c4ee677d6af399f4dbce0a3d5a814f98c3f53c506deeabf9c8847d08
r73_development_medium_upper_ood_C024_R01,development_C024_R01,development,medium_upper_ood,R21C_024,R21C_024,498197025,1.3,out_of_parameter_domain,513200357cf69322e76c1b743dfc064bb98720091c21c5cb3359ed20c2ec2530,8fa745500f57d4ee41bbaced8e4cb3a828512921fb1d324676695f1b220580ac,8bcc402929f86a75b9b79f1812edb8ce9cd26ac5712190398d68cb4e7704fee3
r73_development_in_domain_C025_R01,development_C025_R01,development,in_domain,R21C_025,R21C_025,303520473,0.998121707444127,in_parameter_domain,01c94255fb9cb64813326ef14a78bd838c70b29118d0f9b71a118ff9717af0f6,a291f3a852af6428c83c81da8b2bcb8612e6e3fbf8b8ee68c5ae6a2f244f516a,a950aa62f8860e9eb92481ce3009e8646709868eaf8b883680d11768e1be8dd4
r73_development_medium_lower_ood_C025_R01,development_C025_R01,development,medium_lower_ood,R21C_025,R21C_025,303520473,0.75,out_of_parameter_domain,f1c941f8d9763032365c640b06e1b63846a01d2a48fe1a8708ce6e0d5cc1c39a,41334020ac2733db41b3eac56d8fc4e769114672aa95e3e706a50ac1092c4069,f17bee35b84862e37ae04e29912a3d47ee8e31614c8a9f23a472599af68177da
r73_development_medium_upper_ood_C025_R01,development_C025_R01,development,medium_upper_ood,R21C_025,R21C_025,303520473,1.3,out_of_parameter_domain,3c2fde37aa2c404811477bca768144d5801cd25358bcc206854117eef94020aa,8174962c0cb1b89137b296fce15d6149caf9c5be7a991576b27903eab5f80e0b,dd5ab8403d6c385624f878f58cf921d7a4074b41dd7727c885428e921f73eaa3
r73_development_in_domain_C026_R01,development_C026_R01,development,in_domain,R21C_026,R21C_026,1062616525,0.969802445618101,in_parameter_domain,300842545021adaf9e1e3991f434ac6c48224de0d21a2e4ad524f3a482894e5a,023af19949311e447681894b1656a769f4901a3f5bd7739d8f2da3042feeb443,88bb22b0498d2ef3fe3df4a6e2708b0ebe9d962389cb5c0a2deb3a1c3d975f18
r73_development_medium_lower_ood_C026_R01,development_C026_R01,development,medium_lower_ood,R21C_026,R21C_026,1062616525,0.75,out_of_parameter_domain,0225be05f805b1d00beddb73e604afa19e60fa9852383af2fe74172da434072d,c1f32957e6ad673f51bc50686fcc30981a6346b119f35c26b134b92864fe614d,e21232138a8147d10fa278d613b7443d0f88f67a22aa0a2f4d703977126d4575
r73_development_medium_upper_ood_C026_R01,development_C026_R01,development,medium_upper_ood,R21C_026,R21C_026,1062616525,1.3,out_of_parameter_domain,26758c8e6d623d030bbaa82b93dbbe43d78d3cda550981643c13a6c5bfb54193,86efd427d0ad1eb3b9b44b235e743c820a559424993849d838a7d232acea8a12,052ecf92499d965f8be967bc465b20e363f88934329d61174fe4af628c5da5f9
r73_development_in_domain_C027_R01,development_C027_R01,development,in_domain,R21C_027,R21C_027,456858748,0.96202995287831,in_parameter_domain,7153ac69fa6fc2765b9f8b189c084382112cab91b8e5d82edf57064b7d73d515,0963d779362714861d2e7a4cae8b38ce065c2d52b1e414c9ee11cb507c189250,dd24db04988ee2ad4f162db08f3650ddde7eabe70882402133ba876436d7d02a
r73_development_medium_lower_ood_C027_R01,development_C027_R01,development,medium_lower_ood,R21C_027,R21C_027,456858748,0.75,out_of_parameter_domain,2449b680a68b2d1ef691366a3f8785da74f5a4d8a1aeec688e9c6cec3dec4142,2d9466f4b34a9f2d28b9575c31b57c0d90bb358f5ad0a941a82203e95e78893b,14e88b0a7ea7918646deae27ca8301e2e53ea70d423afc4d903e889c5118bcfe
r73_development_medium_upper_ood_C027_R01,development_C027_R01,development,medium_upper_ood,R21C_027,R21C_027,456858748,1.3,out_of_parameter_domain,8fa6f03b1971b2243bb5f1e355af45177015c8d28442a4c07033b20f786254b7,1e9f2c8d55cf050e109267c723121789349404ff9e448b8ba58486af8675c2e0,3837216b16c9736b4de71d015a276d43a1949e98630348ac46acfdf1695f122d
r73_development_in_domain_C028_R01,development_C028_R01,development,in_domain,R21C_028,R21C_028,1159835598,0.962639875849605,in_parameter_domain,9f6f57cc304e5b1a09fc7be67a85294815d8a96414989b65eb5f661d0709e59a,ecd0de2b7874792deaaa349431779fc61b74d2328e23f733cc351d3a68e80209,39ddc9f5b4c9bb56a3d7e1ce87a10ed44a165a06f049209bf8767647fbd1e164
r73_development_medium_lower_ood_C028_R01,development_C028_R01,development,medium_lower_ood,R21C_028,R21C_028,1159835598,0.75,out_of_parameter_domain,768f669665d9e1c244c29435b8784896516a5b1913d95044e7b5e88b3ce7ce22,7b59ae773c1a7f9fd22e293753303aa2fdc32769521178b707a780f875ba050f,15624f9f7fdac98012e2f74be0a77557af84da43b36d6a587bde4804b2a5e871
r73_development_medium_upper_ood_C028_R01,development_C028_R01,development,medium_upper_ood,R21C_028,R21C_028,1159835598,1.3,out_of_parameter_domain,cbbbd82e485821aafc7f7a31dec4f22b2655f3ce7d40d9ff1efb331f5516feb6,f88d241df3551d83c2e7b86c0b49767d6c9ffd6596a22d061d782bd13f6e71b9,419fe44e4a8ce11749d2142cdc87c6a58dd1036c67473b810711bd8235c1e8a9
r73_development_in_domain_C029_R01,development_C029_R01,development,in_domain,R21C_029,R21C_029,1843336554,1.01535582058399,in_parameter_domain,1553fb970e308cc83a09d1a20a348f548f2582a9e5112dad9a4dc117c18e76ce,f73813a5a0c430efbe8d6051125296b1a90c58cada6edeb9f6f9d9eac1e027a1,60a27647b96b8342ae9f030360ebb90b0016743f330e0bb435a142d57af4a977
r73_development_medium_lower_ood_C029_R01,development_C029_R01,development,medium_lower_ood,R21C_029,R21C_029,1843336554,0.75,out_of_parameter_domain,a07231459871fdd131ff2fa03b3f6ac11ad35e90f8df0a2979dbea7d08bede4c,72da2bb91203eaa7429c4bddc3214d829b3edd092dd55a2a7c0d03d8d10fa8e8,ccae7a4434b1465b243a759630f416b6aedaac8d5ade3f5444753924917a0c15
r73_development_medium_upper_ood_C029_R01,development_C029_R01,development,medium_upper_ood,R21C_029,R21C_029,1843336554,1.3,out_of_parameter_domain,8d43e2dae32782e331017cb09307ad3be8fdbe52dca91a219bf994f3f66996b6,380f414e72df23e2fe88a2b6636690b315b707d5b2192433f7787ff68d51f05e,2afa31bd8a60477d2dd75f506e700a9a98b45f7b8dd1d4a646147b708cafad7d
r73_development_in_domain_C030_R01,development_C030_R01,development,in_domain,R21C_030,R21C_030,705993580,0.968298199123241,in_parameter_domain,1ca2bcd3ddc8f024b9bda5b57a99ed1922e7d8bf4f287593049ec11f9aecdb31,e92d3b864003e261f8e8e535b142485621e8275a9eaf6d1af0de1d2cc2366362,90b67808c7fe92f1c5467dee1e5892f60f3ffba3561443a4ffd32b731fc15be2
r73_development_medium_lower_ood_C030_R01,development_C030_R01,development,medium_lower_ood,R21C_030,R21C_030,705993580,0.75,out_of_parameter_domain,18614ab177704bc25aa1e4ce3b29d0ecaa031772c10120c74625869e2fb598e9,10d896b27fce870e7d515c2f53d626541afa10029b0a5c5982d1f5e2e4d7da8a,a9b7b68c870892d8608c0e77973c94ff0c4ec005086573f0296974d5b99733e6
r73_development_medium_upper_ood_C030_R01,development_C030_R01,development,medium_upper_ood,R21C_030,R21C_030,705993580,1.3,out_of_parameter_domain,cc3405c8b2cc98941322e4321c3cc1631f63cd1d588a1d03a07cc10db00a02a4,792377272074a8d53b0f586ee1074b89616315f777171efde0c434bbfe265cf4,f90ddfa12b827dc2eeaaa6bf352d525ac994a4c798fed6224f233023b5999e79
r73_development_in_domain_C031_R01,development_C031_R01,development,in_domain,R21C_031,R21C_031,2138009979,0.950684915261093,in_parameter_domain,1d948d707454fc8c9fdba532eb1b369bb4daeeafa97f0d544326dd035874ce2c,e93fa7189bb5678f79f89d1795af19f5a1bbf3f61829bebe252c9d60c532a3b8,fe825ba2f899d0a7e775fb7e6a14d28268fad66a5bf6a6cd829de2859ee1388b
r73_development_medium_lower_ood_C031_R01,development_C031_R01,development,medium_lower_ood,R21C_031,R21C_031,2138009979,0.75,out_of_parameter_domain,cea3eddbdd7ddde466aaa89d210a1e39c7a6fffa07e6f49bf5d8a689140e9137,8aacb8dfcf3ec91509aa1ac8869c3ce154b1d259b99f59b9602303e55f31d0f0,61d9e385dbd6e238edca6f2b14aba2da53b89544d70ae5719533c30031ca6aa7
r73_development_medium_upper_ood_C031_R01,development_C031_R01,development,medium_upper_ood,R21C_031,R21C_031,2138009979,1.3,out_of_parameter_domain,b0ae7f85f5d292b7b8a7804a07244c5e4f73458380a1adffb88a14a55ee54bf1,970b4e04ff74956082aeac1f8dcccebe2eee2f6433ef82b626cf893538df510f,f6eac3ff63027003b5277a94e3048a3cfaa8da686ceff7a2cfd8ca07d497e224
r73_development_in_domain_C032_R01,development_C032_R01,development,in_domain,R21C_032,R21C_032,1860205968,0.983508447174797,in_parameter_domain,b6f621eba173a8ad7731d5626722a6f064a63ff33faecffcdab19900e45b8279,767431812eec95ae36cc048dfe8db011053d0e79b7189b85007a79e5ea75a481,8d79e5529b007b3075cc6df427a4b056a0ef5dfb43d6640b9841d84a1648050c
r73_development_medium_lower_ood_C032_R01,development_C032_R01,development,medium_lower_ood,R21C_032,R21C_032,1860205968,0.75,out_of_parameter_domain,e0c718976d640cacfc0983c740d14ffa8686612ce269716c9fab2c534414bc22,085aa4be929c6c88cb22ecb0b7f06cb77f3acb46b0bb43d6c6f63f1e14763c8d,147cf14a6a0c409fe08124c2d74278902f65396cf08c8a35bc40972ff0af5b82
r73_development_medium_upper_ood_C032_R01,development_C032_R01,development,medium_upper_ood,R21C_032,R21C_032,1860205968,1.3,out_of_parameter_domain,b9e4fae95fa967340173d309856a725c5450558c2a413bab78c0b0f444b85b34,ffa261b99102bbbc11b9cd5661b46ebd9060d2dad758dde6b88b6f5fcb43424e,081bbe5c4574a22546b0b55c4eecdb16c4f0e090ffe33d6398eebe1bc6e37609
r73_development_in_domain_C033_R01,development_C033_R01,development,in_domain,R21C_033,R21C_033,389751288,0.984200766968171,in_parameter_domain,86c7dd6c27dbe8357d04d9e9a7612a0828faa86aa962452c61de9f0f51f70430,41e193522609365ccef81375456d92fea71ec8aff2e6a1611f5d4ce9897ec375,38e31f571cac883058ba7bfbea62cb020a513849f1c965c39017ae685a502153
r73_development_medium_lower_ood_C033_R01,development_C033_R01,development,medium_lower_ood,R21C_033,R21C_033,389751288,0.75,out_of_parameter_domain,ef41b963db02a3e6789fb45575b669217d7592c9944c55b8193c4c6bf10d25df,3db96ad272be0ba8b0805de1658ca19ffa079e5e78ab78bb296e232c3468c35e,abe0a1bf431b079136803b393ffd374007fb51945b7d13bb89a1b64a302b8c5a
r73_development_medium_upper_ood_C033_R01,development_C033_R01,development,medium_upper_ood,R21C_033,R21C_033,389751288,1.3,out_of_parameter_domain,84589dd18708b35e46f828ae357ed948aa59a9d6648d5240a1e360c1ae81e1db,284310a679e4aeb9437933dbb743d3a1287e655d8b4a86e59673a2a023883dd9,1775f683f89c5c4e63c295b37e4295205a469579822813af1c9bbd59fe13f4c8
r73_development_in_domain_C034_R01,development_C034_R01,development,in_domain,R21C_034,R21C_034,1560373377,0.996809481401935,in_parameter_domain,31052eae9e5b5930a7c639a06fe6412c49f898f6a5fc8ba2a053bb2afa23d101,aaf3c6aa357b697b7029869e0e087278025f9969e8d9fbe8d0076b3631ecb418,80eb70dbc5ab99d8cef607c2131088bf148d7dd61c20b955b4fd249202685f0c
r73_development_medium_lower_ood_C034_R01,development_C034_R01,development,medium_lower_ood,R21C_034,R21C_034,1560373377,0.75,out_of_parameter_domain,21328dcf673b079ef4642ffcbfa5ed485ad0cfa7ae87521852aa9ec9bfc5b4ab,64a4e0075a8ba83f179d471ee126627b91f07e4cbd14936aafe4c022e24486a1,aa90e32b9986cc40dd0214b4d7f8c6415af152c8bded9411bfcdf799a887c5a6
r73_development_medium_upper_ood_C034_R01,development_C034_R01,development,medium_upper_ood,R21C_034,R21C_034,1560373377,1.3,out_of_parameter_domain,ba8ac2fbdeb0272c5c0af49a5a2e0e4d48d6816860d27598b48318ecc980921b,e10044ed6104df9023c6f5a809fb4c1716bd1f8a238c8d50d32625be6769b753,31b2aa2b7844dbc3dabc6d16e4f38ef4aa6ec702262afbee0514a0ccb1d7c159
r73_development_in_domain_C035_R01,development_C035_R01,development,in_domain,R21C_035,R21C_035,1468523862,0.970007569137241,in_parameter_domain,5c4c3ceece65ca01601371ebe7266b41d9dcd4ac860ea6e6218a031ab6dddcbc,83cdfe7256ebc72700f1f012b15b8a98302914c4ef0875f504109e3b45b6642d,f9cf1fed3969261f634998dd79183d9020609953382dab6f0189f03ef7cc920f
r73_development_medium_lower_ood_C035_R01,development_C035_R01,development,medium_lower_ood,R21C_035,R21C_035,1468523862,0.75,out_of_parameter_domain,5f3579ba618a95ad70bccf41043f4fb7db7d55bc96a2fd9cf9cdfefd9afe99f2,6caac31684ab0ad0b5d52a0c218ffd4380784f421eaaf485d516584277465aa6,a29224a4b0b3061ceb92c9335dbe99d9b9f923fb6233df9d379cc7c4cc270bac
r73_development_medium_upper_ood_C035_R01,development_C035_R01,development,medium_upper_ood,R21C_035,R21C_035,1468523862,1.3,out_of_parameter_domain,46f27da418874ca2c3de58eef938f58b76007148527bbd484b0fb1abcdbfb5f7,5539d4ef066e2e977614631a18636298c2a8920e9b021d6654a7b4ad30bb42fe,a29dc9bf6416fa5ac5b789f78192f0ba3fc0295355a915547b04b6913feedf0f
r73_development_in_domain_C036_R01,development_C036_R01,development,in_domain,R21C_036,R21C_036,1329498936,1.03115589784339,in_parameter_domain,ec03dc43c58d4d48fc061bcfd77dd3c805c3e694b0baec6ef6e0a222246fa8e3,7da6d6834429ce6b38701d50ad5437b934c4c488b8e29dae8bb5814696b8d99e,5bff75cfcde4dba7251a558479508d525522953dfe54120911a0297893cd4f55
r73_development_medium_lower_ood_C036_R01,development_C036_R01,development,medium_lower_ood,R21C_036,R21C_036,1329498936,0.75,out_of_parameter_domain,c13a0ed39f4ea1e397988694b517321f15e0b06d795b74882926419fa18d85ef,9daa5ab0aefc40774158a333a3e9a01acce57b04083cc97a2bf2f189596daa3a,b9992ab3458d5a03d4e228ce1e336ad26c7e5ce7b1962cadf9b33e13c6bcb1ab
r73_development_medium_upper_ood_C036_R01,development_C036_R01,development,medium_upper_ood,R21C_036,R21C_036,1329498936,1.3,out_of_parameter_domain,79e0c0d2e3424cb7c37cb3f82e9ed780b19f9e953d103bcbf737acda73da2fc1,51885c718181b8f3a4826de3f81ecb222d44d0cb822413ef6f72680a0c0c8aff,0be04818a53fa589a18f213fbe4e97ce9c79f4e66544150c991aa78cee06ef5f
r73_development_in_domain_C037_R01,development_C037_R01,development,in_domain,R21C_037,R21C_037,641986844,1.01748877044284,in_parameter_domain,448f7c3e1921ce4f17a21df57c1b9bf02f86d75f01bee4f8fe3359080cb8fc4c,7f40992b70fac46756007cfddcdc7a3893e22d131f37714c94b2f1ae10e8685b,7858ca69b94104ccc74bb786b8862fe2e48cfb9d71ccba005159470a1dda8034
r73_development_medium_lower_ood_C037_R01,development_C037_R01,development,medium_lower_ood,R21C_037,R21C_037,641986844,0.75,out_of_parameter_domain,338b7c1acc1c5c05e0c4fcaec929fbd7f2c1533bf10b08cfad72169646ab60c7,83f93710a9cc66785aa137f53f249d5483efbbf896fc45774c8dcd130a8a1793,626f5903ec5996ac1a84b69046bbafe1ecf26e3c1b86356ce5c39b547b194202
r73_development_medium_upper_ood_C037_R01,development_C037_R01,development,medium_upper_ood,R21C_037,R21C_037,641986844,1.3,out_of_parameter_domain,a1e44c5e11bffd86958648bf89c7802b0874414374f4ac83984ff2449402950b,297d7a4e216e8b30f5d0257a372bdf00d99aa224c873f74496905226fdde98c1,6c96a8df5904b5585618e97b604e45ff95e03e93737a1611b2e93307e237d477
r73_development_in_domain_C038_R01,development_C038_R01,development,in_domain,R21C_038,R21C_038,1757301998,1.00118723298997,in_parameter_domain,bc622cefd7ab42a6ba01d4700b5e6b5988c48f54bde104b4be9f2e33413481bc,09b63d451d43aad2278990dcd0fdd91044b7d20b80e6305de76971dfd17bcdc0,347189ead30aa067368f2cae6a71f0bbe6661f4adca597b1df1649e405a5dbcb
r73_development_medium_lower_ood_C038_R01,development_C038_R01,development,medium_lower_ood,R21C_038,R21C_038,1757301998,0.75,out_of_parameter_domain,f9ec3f08fc0727fa9a21b4f94e39cefb1a09dcd210386224d0d08a692b0c6382,2dc2be310f67bfc9ac3c28a0657a81f896dca4152a86bf04165acf96e703dc18,ba31a339facbd3ebf9a5b8d382985d245fda06e9d5c81cb8455824fb09fe934f
r73_development_medium_upper_ood_C038_R01,development_C038_R01,development,medium_upper_ood,R21C_038,R21C_038,1757301998,1.3,out_of_parameter_domain,6e6274cd42f46c441fc071888411298ae44a1dc8c871ffb745efe0bb93efb610,38bfef291690ef07066911c3e68a01616c562d1f9ee4612666550b159201b787,27024e70f5f3846dfce94efb95e0575eeb50d68a0bd588f79ea8cbdcdff10e45
r73_development_in_domain_C039_R01,development_C039_R01,development,in_domain,R21C_039,R21C_039,683020088,0.964311939956254,in_parameter_domain,43910cea6ab4cd8f0b89bf401cd5cdcd773174f059540d99e6ce2e696aec250b,81650e3c0e9ae78f3908cc808cd0627674d0748d9f81c935a8a0284cee5abf73,ab30f9a2201d3615ab95a4c42f50afd115a62423d25f2e90d40776b25ca9fc0c
r73_development_medium_lower_ood_C039_R01,development_C039_R01,development,medium_lower_ood,R21C_039,R21C_039,683020088,0.75,out_of_parameter_domain,9839283185ac01905e27b86a1a8805ad3ad728fcca3876aae33ab0066be1208f,059c384bc5beaf978ba810cbe229b097e8901ee83e72e288e94700e8414a8851,62e947e0992938fb37181ce8ea8af5f0573ed4ea9a5bbfded2726a2abdb0b208
r73_development_medium_upper_ood_C039_R01,development_C039_R01,development,medium_upper_ood,R21C_039,R21C_039,683020088,1.3,out_of_parameter_domain,d785bf8b3fb8094a018fb993ce3588142574b1dc1b3725d02e4409ceb43fb468,28cc701888d283c6f4bd06a606738f626357d4fad6f1450b9a23c40d6568ce66,4d64d84b24eb27116ae17d49dbd5f7f9dcea0601d4e14443676c4e836298c529
r73_development_in_domain_C040_R01,development_C040_R01,development,in_domain,R21C_040,R21C_040,1708134683,1.01100129286771,in_parameter_domain,43b8402d0a15326e6b4e4680aef656bea84e494e3cb8e26cec90c99778ca3422,66bb7f58688721f0ba4ff9e2dbbe6e374930c9bd779e9a71b4bfb9b14570cb0b,f1d6b11c2e04bd43ffc92f1174a281769f05b5b9cf757979d801fd84395d095a
r73_development_medium_lower_ood_C040_R01,development_C040_R01,development,medium_lower_ood,R21C_040,R21C_040,1708134683,0.75,out_of_parameter_domain,cdde1e8ba86c938f955fbe5136487b302ba35690c001a7d65d470c7b680df6b5,75b619d79ad73aacf4e0baf7d8ae997326f1a370a4abc02c5b34cb0fdc5c5411,5aa7d92f1d2e25e205ef62e3a5aba064c2c18637f49d9e2ea80abd240d6a384c
r73_development_medium_upper_ood_C040_R01,development_C040_R01,development,medium_upper_ood,R21C_040,R21C_040,1708134683,1.3,out_of_parameter_domain,3f9567a4207b6679e5b62b48aab55f180f3afbc9943fc59c7626bf2ee39ebe4e,1081d9198bc3d0a89f5d50ea2e9b53dda5b698e8a78f5c2d4aaac994ce9603e2,8d6efef398d5b62a8392e18de22b6639a8b70d28a58e2e894bd0d344c6f81f94
r73_development_in_domain_C041_R01,development_C041_R01,development,in_domain,R21C_041,R21C_041,1737714274,0.982278212930874,in_parameter_domain,92e9c8add136af293e4d9d212f6974a6ceae284ed43bb58f2b2e0622251ed34c,414c24f53d6cf457d96a2560e348c8473c8a39b1d80ee6e13ab3cedf9bbb6095,9e792ba2134fdcc8f65fb33b0deae47414fc2656bf08bdc42b0cc13fde2399ed
r73_development_medium_lower_ood_C041_R01,development_C041_R01,development,medium_lower_ood,R21C_041,R21C_041,1737714274,0.75,out_of_parameter_domain,7f6a3f62f118eb841529107d4b3397d3f5b5eb949aa3b24c997e2cfbce7f5dc1,f70b80dbe3601522c83c105e63bc1523cd481b81d42c851a020b7030f8af49a3,8632847d40368b2cbe5b99a504f5374b2fdb81fb6a5c83550957dda834ad0fc5
r73_development_medium_upper_ood_C041_R01,development_C041_R01,development,medium_upper_ood,R21C_041,R21C_041,1737714274,1.3,out_of_parameter_domain,93672829280d4ec2203af27db2f9e040f84f8a79de6dd543d7cb1ea6fbdf9c03,a78ee7a0b0b35b136eae1198057c9675b2de474316fe8d21d8fd236c9b75f6a4,a2ea629f6fb1c7b5bd8a603d7b8de98ef9e5adb015ec6f218332ecf7ba7abad9
r73_development_in_domain_C042_R01,development_C042_R01,development,in_domain,R21C_042,R21C_042,164831901,1.03413755959619,in_parameter_domain,a18c391adde0c5533bf27ccf8759d58fac73b1f24aed7166d2838350e6e41134,c5d19f3806673265939ebce88238fc6333e2ad1ccbc73d0052d037e2cf2bd2bf,17cc0dd1105378f6cf4125c25768bbc91d702a5dd419051f0f6a0f9fdad9723f
r73_development_medium_lower_ood_C042_R01,development_C042_R01,development,medium_lower_ood,R21C_042,R21C_042,164831901,0.75,out_of_parameter_domain,3d288d603006ebe3ba6237721bd345ac2a809ea0f566b2cf6543e441384ed866,71de1a2eaf90225fdd1335b81199469bb6e21b30242687120693a66bcd4402dc,350f3aa2b8e474ea85f398b0fce4aaf5bb1e182f510f844e3afbb69d58cb50d3
r73_development_medium_upper_ood_C042_R01,development_C042_R01,development,medium_upper_ood,R21C_042,R21C_042,164831901,1.3,out_of_parameter_domain,ed3514fea2f687a55ee223f8f69271998d3ea71238bb984312870240a9e33073,3d674d3dfee4ad7a6b5b6b0a1dae8e38ef1986a58f5a1510da1092efea76520d,f48acfd1be73d4e3d84730a17c3028cb3a591fdac2fcf7a59781241bced7619b
r73_development_in_domain_C043_R01,development_C043_R01,development,in_domain,R21C_043,R21C_043,429773293,0.994571424538126,in_parameter_domain,abac5b60386f1f28d01a328a7d7e7a17813b77b41cfb11c56a62be7c4fb35100,41fe1cb400d05ca003c47ab4ed58803ff711e0771c41bff7ce1d0711bf02e303,ded4eba644cf0b44ffae6977f170c8bbf861854b78c2a29c1ce649a4a3caf358
r73_development_medium_lower_ood_C043_R01,development_C043_R01,development,medium_lower_ood,R21C_043,R21C_043,429773293,0.75,out_of_parameter_domain,55bcb4bf3aaac6adb4c7c2a339be8728e0ff3a2f35eba36c7d9c22d8d76fc551,3da431be5d107c77738291cae3255f198f640c0b4529dcdb10089ffb9200169d,8fc141392e72c748f9d0bf45cfc21bb089cf75457ac3a5a1aeda0321a8057dd1
r73_development_medium_upper_ood_C043_R01,development_C043_R01,development,medium_upper_ood,R21C_043,R21C_043,429773293,1.3,out_of_parameter_domain,90cf235308dcdf02512a1a536dffe37a8f82b00544961c9dc07bafe99ce54bbc,512256b3ed5f2843d1313e0a19f14e802b80980818c4ebd44c81cd1af913eca2,798649708e321afc34722780669f7509be6d3ac1a9f716980c1e19b7c78e9d7c
r73_development_in_domain_C044_R01,development_C044_R01,development,in_domain,R21C_044,R21C_044,81769469,0.963024918193764,in_parameter_domain,1ec8fae613ed3e296292a7639e06358fb96f7b470b7895999b9195790f604558,d77ac8556affea71493bc9bec1d632e29c9c892f60e7651aa21e128fe56b4dc7,b93c3cc4a9768d69e98d28a89ee42e662cc976956760f6a7d70b18df82ed440b
r73_development_medium_lower_ood_C044_R01,development_C044_R01,development,medium_lower_ood,R21C_044,R21C_044,81769469,0.75,out_of_parameter_domain,eeee045dbc1013362a58a7883adf285c35c44bdb0e9f7976bad975bab060923a,9031d358a382ed26c2240c53e587a106aaf0dde71087754cabb48576b3c42789,c5791fa5198601ce4163d7b8e746069d7b9ce4e0cef15b0cecaef734003b4fe7
