grid_id,replicate_id,bootstrap_index,block_index,block_start,block_end,frequency_count,resampling_seed,experiment_scientific_hash
A_stage4a1_quick61,dev02,17,4,29,43,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,18,1,9,23,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,18,2,15,29,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,18,3,28,42,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,18,4,22,36,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,19,1,35,49,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,19,2,7,21,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,19,3,6,20,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,19,4,31,45,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,20,1,13,27,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,20,2,9,23,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,20,3,8,22,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,20,4,16,30,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,21,1,36,50,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,21,2,14,28,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,21,3,29,43,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,21,4,32,46,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,22,1,47,61,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,22,2,26,40,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,22,3,5,19,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,22,4,30,44,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,23,1,14,28,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,23,2,28,42,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,23,3,45,59,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,23,4,44,58,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,24,1,35,49,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,24,2,4,18,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,24,3,7,21,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,24,4,8,22,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,25,1,33,47,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,25,2,24,38,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,25,3,36,50,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,25,4,21,35,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,26,1,44,58,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,26,2,10,24,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,26,3,35,49,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,26,4,36,50,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,27,1,46,60,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,27,2,21,35,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,27,3,43,57,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,27,4,5,19,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,28,1,28,42,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,28,2,30,44,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,28,3,26,40,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,28,4,30,44,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,29,1,28,42,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,29,2,24,38,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,29,3,43,57,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,29,4,42,56,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,30,1,43,57,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,30,2,31,45,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,30,3,10,24,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,dev02,30,4,18,32,15,20278552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,1,1,45,59,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,1,2,43,57,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,1,3,36,50,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,1,4,45,59,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,2,1,12,26,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,2,2,41,55,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,2,3,15,29,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,2,4,31,45,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,3,1,42,56,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,3,2,42,56,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,3,3,24,38,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,3,4,19,33,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,4,1,31,45,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,4,2,13,27,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,4,3,37,51,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,4,4,18,32,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,5,1,42,56,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,5,2,22,36,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,5,3,17,31,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,5,4,11,25,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,6,1,30,44,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,6,2,16,30,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,6,3,26,40,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,6,4,42,56,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,7,1,11,25,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,7,2,10,24,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,7,3,44,58,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,7,4,18,32,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,8,1,37,51,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,8,2,18,32,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,8,3,27,41,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,8,4,29,43,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,9,1,31,45,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,9,2,19,33,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,9,3,45,59,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,9,4,12,26,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,10,1,4,18,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,10,2,12,26,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,10,3,12,26,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,10,4,29,43,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,11,1,29,43,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,11,2,4,18,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,11,3,35,49,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,11,4,1,15,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,12,1,14,28,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,12,2,33,47,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,12,3,38,52,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,12,4,11,25,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,13,1,18,32,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,13,2,41,55,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,13,3,8,22,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,13,4,11,25,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,14,1,36,50,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,14,2,25,39,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,14,3,38,52,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,14,4,28,42,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,15,1,33,47,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,15,2,44,58,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,15,3,15,29,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,15,4,39,53,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,16,1,40,54,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,16,2,39,53,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,16,3,24,38,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,16,4,2,16,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,17,1,26,40,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,17,2,6,20,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,17,3,20,34,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,17,4,39,53,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,18,1,39,53,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,18,2,11,25,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,18,3,12,26,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,18,4,21,35,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,19,1,21,35,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,19,2,31,45,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,19,3,9,23,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,19,4,29,43,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,20,1,27,41,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,20,2,26,40,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,20,3,17,31,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,20,4,45,59,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,21,1,44,58,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,21,2,10,24,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,21,3,28,42,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,21,4,47,61,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,22,1,35,49,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,22,2,35,49,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,22,3,11,25,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,22,4,2,16,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,23,1,41,55,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,23,2,25,39,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,23,3,44,58,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,23,4,44,58,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,24,1,43,57,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,24,2,40,54,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,24,3,15,29,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,24,4,23,37,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,25,1,6,20,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,25,2,47,61,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,25,3,39,53,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,25,4,13,27,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,26,1,10,24,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,26,2,44,58,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,26,3,25,39,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,26,4,46,60,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,27,1,42,56,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,27,2,39,53,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,27,3,6,20,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,27,4,33,47,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,28,1,12,26,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,28,2,18,32,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,28,3,37,51,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,28,4,33,47,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,29,1,5,19,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,29,2,30,44,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,29,3,34,48,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,29,4,1,15,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,30,1,14,28,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,30,2,18,32,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,30,3,8,22,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final01,30,4,24,38,15,20279552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,1,1,30,44,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,1,2,37,51,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,1,3,44,58,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,1,4,17,31,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,2,1,27,41,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,2,2,45,59,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,2,3,30,44,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,2,4,1,15,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,3,1,3,17,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,3,2,44,58,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,3,3,35,49,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,3,4,8,22,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,4,1,43,57,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,4,2,7,21,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,4,3,18,32,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,4,4,6,20,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
A_stage4a1_quick61,final02,5,1,15,29,15,20280552,dccc3a51956080d2bca1f2d126abb9e50ea355b453939dde7fc6adaadcd86c4d
